5 0.0363748
5.20897 0.0391066
5.42667 0.041683
5.65346 0.0441173
5.88974 0.0463296
6.13589 0.0482973
6.39233 0.0500225
6.65948 0.0514635
6.93781 0.0526373
7.22776 0.0535849
7.52983 0.0543814
7.84452 0.0551162
8.17237 0.0558645
8.51392 0.0567481
8.86975 0.0578368
9.24044 0.0590316
9.62663 0.0604762
10.029 0.0620928
10.4481 0.0635595
10.8848 0.0648707
11.3397 0.0657916
11.8136 0.0661452
12.3073 0.065817
12.8217 0.0647295
13.3575 0.0629874
13.9158 0.0606036
14.4974 0.0577584
15.1033 0.0547491
15.7345 0.0510322
16.3921 0.048518
17.0771 0.0463903
17.7909 0.0446898
18.5344 0.0433548
19.309 0.042252
20.116 0.0414684
20.9567 0.0406079
21.8325 0.0399308
22.745 0.0390019
23.6956 0.0381416
24.6859 0.0370582
25.7176 0.0360318
26.7924 0.035079
27.9122 0.0342022
29.0787 0.033319
30.294 0.032542
31.5601 0.0319329
32.8791 0.0314319
34.2532 0.0310493
35.6847 0.0306107
37.1761 0.0302809
38.7298 0.0301072
40.3485 0.0299278
42.0348 0.029647
43.7915 0.0293674
45.6217 0.0291916
47.5284 0.0289912
49.5148 0.0287886
51.5841 0.0285661
53.74 0.0284056
55.986 0.0282392
58.3258 0.0280775
60.7634 0.0279502
63.3029 0.0279051
65.9486 0.0277735
68.7048 0.0277562
71.5761 0.0276997
74.5675 0.0277284
77.684 0.0278107
80.9306 0.0279705
84.313 0.028179
87.8367 0.0285156
91.5076 0.0289436
95.332 0.0293898
99.3163 0.0298114
103.467 0.030412
107.791 0.0309498
112.296 0.0317142
116.989 0.0326852
121.879 0.0338468
126.972 0.0346683
132.279 0.03577
137.807 0.0370257
143.567 0.0385992
149.567 0.0398333
155.818 0.0412968
162.33 0.0427946
169.114 0.0443361
176.182 0.0456603
183.545 0.0471136
191.216 0.0486177
199.208 0.0499818
207.533 0.0512501
216.207 0.0524899
225.243 0.0538978
234.656 0.0552575
244.463 0.0563537
254.68 0.0573732
265.324 0.0584163
276.413 0.0599446
287.965 0.0601325
