7
20.8 966 23
24.8 969 32
29.7 934 26
34.8 916 25
39.7 892 23
44.9 839 20
47.8 826 26
143
0.35 5.25463e-08 9.17293e-07 9.17293e-07 5.00886e-13 -0
0.55 2.55982e-05 0.000448626 0.000448625 2.45264e-10 -0
0.75 0.000754423 0.0132873 0.0132873 7.12082e-09 -0
0.95 0.00660289 0.117016 0.117016 6.06443e-08 -0
1.15 0.0294897 0.526863 0.526863 2.60079e-07 -0
1.35 0.0943066 1.64209 1.64209 7.68389e-07 -0
1.55 0.227989 3.97634 3.97634 1.75327e-06 -0
1.75 0.462496 8.0779 8.07789 3.33401e-06 -0
1.95 0.838337 14.4403 14.4403 5.53223e-06 -0
2.15 1.36541 23.4593 23.4593 8.25971e-06 -0
2.35 2.08882 35.4112 35.4112 1.13211e-05 -0
2.55 3.07045 50.4785 50.4785 1.44638e-05 -0
2.75 4.6224 68.6986 68.6986 1.7347e-05 -0
2.95 6.93677 89.9683 89.9683 1.95261e-05 -0
3.15 10.4907 114.111 114.111 2.05155e-05 -0
3.35 15.6532 140.884 140.884 1.9763e-05 -0
3.55 22.8595 170.017 170.017 1.6721e-05 7.09287e-09
3.75 32.4726 201.221 201.221 1.08086e-05 1.66505e-06
3.95 44.7873 234.27 234.27 1.288e-06 1.71046e-05
4.15 60.1515 268.994 268.994 -1.24322e-05 7.85352e-05
4.35 78.7193 305.238 305.238 -3.07722e-05 0.000245977
4.55 100.707 342.761 342.761 -5.37215e-05 0.00061442
4.75 126.095 381.16 381.159 -8.06773e-05 0.00131958
4.95 154.89 420.074 420.071 -0.000111074 0.00254246
5.15 186.954 458.924 458.919 -0.000143599 0.00450968
5.35 222.144 497.039 497.031 -0.000176565 0.00749019
5.55 260.098 533.687 533.676 -0.000208019 0.0117869
5.75 300.213 568.078 568.061 -0.000235766 0.0177223
5.95 342.018 599.928 599.903 -0.000259057 0.0256419
6.15 384.51 628.943 628.907 -0.000277144 0.0358954
6.35 426.791 655.011 654.962 -0.000289876 0.0488348
6.55 467.973 678.167 678.103 -0.000297618 0.0648116
