133
0.35 2.41018e-08 3.51636e-08 -0 3.50881e-08 7.54744e-11 nan
0.55 8.41731e-06 2.54611e-05 -0 2.54092e-05 5.17762e-08 2.54605e-05
0.75 0.000180871 0.0110173 -0 0.0109957 2.16302e-05 0.0110173
0.95 0.00116037 0.00950904 -0 0.00948993 1.90943e-05 0.00950895
1.15 0.00387923 0.0110565 -0 0.0110337 2.27302e-05 0.0110562
1.35 0.00868674 0.0169493 -0 0.0169143 3.50487e-05 0.0169486
1.55 0.0148448 0.024218 -0 0.0241682 4.97708e-05 0.0242168
1.75 0.0208442 0.030788 -0 0.0307256 6.2423e-05 0.0307864
1.95 0.0251234 0.0348853 -0 0.0348158 6.94337e-05 0.0348834
2.15 0.0266643 0.0355046 -0 0.0354355 6.91107e-05 0.0355027
2.35 0.0252395 0.0325927 -0 0.0325309 6.18518e-05 0.0325911
2.55 0.0213474 0.0269169 -0 0.0268672 4.96536e-05 0.0269156
2.75 0.0159786 0.0197577 -0 0.0197224 3.5312e-05 0.0197569
2.95 0.0103208 0.0125506 -0 0.012529 2.16304e-05 0.0125501
3.15 0.00546108 0.00654483 -0 0.00653404 1.07853e-05 0.00654461
3.35 0.00212347 0.00251204 -0 0.00250816 3.88444e-06 0.00251197
3.55 0.000464296 0.000542983 -0 0.000542237 7.45902e-07 0.00054297
3.75 2.09844e-05 2.42979e-05 -0 2.4276e-05 2.19621e-08 2.42974e-05
3.95 2.90591e-07 3.3375e-07 -0 3.33711e-07 3.92321e-11 3.33744e-07
4.15 0.000255287 0.000291459 -0 0.000291115 3.447e-07 0.000291455
4.35 0.00342676 0.00389949 -0 0.00389396 5.52929e-06 0.00389945
4.55 0.0185752 0.0211486 -0 0.0211166 3.20429e-05 0.0211485
4.75 0.0657058 0.0752398 -0 0.0751218 0.000118009 0.0752392
4.95 0.189817 0.20735 -0 0.207018 0.000332207 0.207349
5.15 0.426778 0.479007 -0 0.478229 0.000777988 0.479004
5.35 0.830607 0.975166 -0 0.973571 0.00159556 0.975161
5.55 1.44099 1.82887 -0 1.82588 0.00299271 1.82886
5.75 2.28214 3.33265 -0 3.32726 0.0053994 3.33264
5.95 3.36563 6.38616 -0 6.37606 0.0101057 6.38614
6.15 14.6435 14.6504 -0 14.6281 0.0223606 14.6504
6.35 47.9033 47.9202 -0 47.8495 0.0707827 47.9201
6.55 146.755 146.773 -0 146.557 0.215921 146.773
6.75 97.84 97.8407 -0 97.693 0.147862 97.8406
6.95 60.5435 60.554 -0 60.459 0.0950701 60.5539
