133
0.35 1945.71 2107.42 2030.18 0.000300913 77.2365
0.55 1829.83 1834.45 1766.24 3.41612e-05 68.2136
0.75 1703.86 1713.44 1648.02 -0.00029298 65.4189
0.95 1652.9 1665.9 1600.22 -0.00064999 65.6754
1.15 1641.45 1658.6 1590.92 -0.00100671 67.6779
1.35 1669.96 1671.76 1601.12 -0.00132993 70.647
1.55 1689.36 1692.12 1618.08 -0.00158923 74.0361
1.75 1707.05 1711 1633.55 -0.00176393 77.4604
1.95 1718.04 1723.53 1642.86 -0.00184696 80.6748
2.15 1720.33 1727.71 1644.15 -0.00184441 83.5536
2.35 1713.86 1723.56 1637.5 -0.00177183 86.0622
2.55 1699.75 1712.25 1624.03 -0.00164943 88.2255
2.75 1679.57 1695.45 1605.35 -0.00149798 90.1015
2.95 1655 1674.85 1583.1 -0.00133612 91.7602
3.15 1627.5 1652.01 1558.74 -0.00117909 93.2715
3.35 1627.2 1628.18 1533.49 -0.00103845 94.6986
3.55 1603.11 1604.34 1508.24 -0.000922324 96.0948
3.75 1579.87 1581.18 1483.68 -0.000835969 97.5034
3.95 1557.63 1559.21 1460.25 -0.000782304 98.9586
4.15 1536.84 1538.73 1438.25 -0.000762409 100.486
4.35 1517.69 1519.94 1417.83 -0.000775925 102.106
4.55 1500.24 1502.9 1399.07 -0.000821367 103.832
4.75 1484.66 1487.62 1381.95 -0.00089636 105.673
4.95 1470.66 1474.05 1366.42 -0.000997818 107.635
5.15 1458.24 1462.1 1352.38 -0.0011221 109.721
5.35 1447.3 1451.65 1339.72 -0.00126512 111.931
5.55 1437.68 1442.55 1328.29 -0.00142252 114.265
5.75 1429.34 1434.66 1317.94 -0.00158976 116.719
5.95 1426.9 1427.82 1308.53 -0.00176226 119.288
6.15 1420.97 1421.87 1299.9 -0.00193552 121.969
6.35 1415.71 1416.66 1291.91 -0.0021053 124.754
6.55 1411.06 1412.05 1284.42 -0.00226769 127.637
6.75 1406.92 1407.89 1277.29 -0.00241926 130.611
6.95 1403.09 1404.07 1270.4 -0.00255714 133.669
7.15 1399.45 1400.46 1263.66 -0.00267912 136.805
7.35 1395.92 1396.97 1256.96 -0.00278365 140.011
7.55 1392.41 1393.5 1250.22 -0.00286989 143.282
7.75 1388.88 1389.99 1243.38 -0.00293771 146.61
7.95 1385.26 1386.38 1236.39 -0.00298761 149.991
8.15 1381.47 1382.62 1229.2 -0.00302072 153.42
8.35 1377.48 1378.67 1221.78 -0.00303869 156.893
8.55 1373.26 1374.52 1214.12 -0.00304363 160.406
8.75 1368.85 1370.15 1206.2 -0.00303802 163.957
8.95 1364.21 1365.56 1198.02 -0.00302457 167.543
9.15 1360.35 1360.75 1189.59 -0.00300619 171.163
9.35 1355.35 1355.74 1180.93 -0.00298592 174.816
9.55 1350.16 1350.54 1172.04 -0.0029668 178.504
9.75 1344.8 1345.19 1162.96 -0.00295182 182.225
9.95 1339.33 1339.69 1153.72 -0.00294389 185.981
10.15 1333.73 1334.1 1144.32 -0.00294578 189.774
10.35 1328.04 1328.42 1134.82 -0.00296011 193.606
10.55 1322.33 1322.7 1125.22 -0.00298929 197.478
10.75 1316.59 1316.96 1115.57 -0.00303552 201.392
10.95 1310.87 1311.24 1105.89 -0.00310077 205.352
11.15 1305.15 1305.55 1096.2 -0.00318678 209.358
11.35 1299.55 1299.93 1086.52 -0.00329506 213.413
11.55 1294.01 1294.4 1076.89 -0.0034269 217.52
11.75 1288.58 1288.98 1067.3 -0.00358333 221.679
11.95 1283.26 1283.68 1057.79 -0.00376516 225.893
12.15 1278.09 1278.51 1048.35 -0.00397297 230.161
12.35 1273.05 1273.49 1039.01 -0.00420711 234.486
12.55 1268.48 1268.62 1029.76 -0.00446774 238.866
12.75 1263.77 1263.9 1020.61 -0.00475477 243.303
12.95 1259.2 1259.35 1011.56 -0.00506794 247.795
13.15 1254.79 1254.94 1002.61 -0.00540675 252.341
13.35 1250.54 1250.69 993.756 -0.00577056 256.94
13.55 1246.43 1246.58 984.998 -0.00615852 261.59
13.75 1242.45 1242.61 976.326 -0.00656964 266.289
13.95 1238.61 1238.76 967.735 -0.00700277 271.035
14.15 1234.88 1235.03 959.215 -0.00745663 275.824
14.35 1231.24 1231.41 950.76 -0.00792981 280.653
14.55 1227.7 1227.87 942.36 -0.00842084 285.519
14.75 1224.25 1224.42 934.006 -0.00892815 290.419
14.95 1220.86 1221.03 925.691 -0.00945012 295.349
15.15 1217.52 1217.7 917.404 -0.0099851 300.305
15.35 1214.23 1214.41 909.139 -0.0105315 305.284
15.55 1217.4 1217.6 905.359 -0.0115946 312.255
15.75 1214.31 1214.53 897.21 -0.0121797 317.331
15.95 1211.35 1211.45 889.047 -0.0127684 322.415
16.15 1208.24 1208.36 880.865 -0.0133591 327.504
16.35 1205.13 1205.24 872.661 -0.0139505 332.595
16.55 1201.99 1202.1 864.432 -0.0145411 337.685
16.75 1198.82 1198.93 856.177 -0.01513 342.771
16.95 1195.61 1195.73 847.897 -0.0157162 347.85
17.15 1192.38 1192.49 839.59 -0.0162987 352.921
17.35 1189.11 1189.22 831.26 -0.0168771 357.98
17.55 1185.79 1185.92 822.909 -0.0174509 363.027
17.75 1182.46 1182.58 814.538 -0.0180197 368.058
17.95 1179.08 1179.21 806.152 -0.0185833 373.074
18.15 1175.68 1175.81 797.754 -0.0191419 378.073
18.35 1172.25 1172.38 789.348 -0.0196955 383.053
18.55 1168.79 1168.93 780.939 -0.0202443 388.014
18.75 1165.32 1165.46 772.531 -0.0207889 392.954
18.95 1161.82 1161.98 764.129 -0.0213296 397.874
19.15 1158.32 1158.49 755.739 -0.021867 402.773
19.35 1154.81 1154.99 747.363 -0.0224018 407.649
19.55 1151.3 1151.49 739.008 -0.0229348 412.504
19.75 1147.79 1147.99 730.677 -0.0234666 417.335
19.95 1144.39 1144.5 722.376 -0.0239982 422.144
20.15 1140.92 1141.01 714.108 -0.0245303 426.93
20 1143.53 1143.62 720.306 -0.0241311 423.343
25.625 1056.88 1057.01 510.001 -0.0421129 547.053
31.25 990.583 990.745 351.574 -0.0699922 639.241
36.875 932.69 932.853 238.018 -0.107758 694.944
42.5 880.176 880.328 159.441 -0.157604 721.045
48.125 832.591 832.76 106.066 -0.222421 726.917
53.75 791.849 792.018 70.0505 -0.303971 722.271
59.375 757.266 757.41 46.0222 -0.404741 711.793
65 727.862 728.091 30.1345 -0.528089 698.485
70.625 703.197 703.384 19.6902 -0.678254 684.373
76.25 682.502 682.679 12.8502 -0.860661 670.689
81.875 665.257 665.402 8.38139 -1.0823 658.103
87.5 650.823 651.035 5.46615 -1.35215 646.921
93.125 638.967 639.142 3.5661 -1.68167 637.257
98.75 628.936 629.165 2.32733 -2.08432 628.922
104.375 620.554 620.749 1.51974 -2.5768 621.806
110 613.414 613.582 0.993098 -3.17875 615.768
115.625 607.186 607.397 0.649487 -3.91277 610.66
121.25 601.783 601.97 0.425138 -4.80415 606.349
126.875 596.966 597.117 0.278538 -5.88045 602.719
132.5 592.49 592.686 0.182659 -7.17085 599.674
138.125 588.399 588.554 0.119894 -8.70524 597.14
143.75 584.42 584.621 0.0787678 -10.5132 595.055
149.375 580.635 580.804 0.0517952 -12.6231 593.375
155 576.836 577.037 0.0340886 -15.0603 592.063
160.625 573.096 573.267 0.0224542 -17.8469 591.091
166.25 569.303 569.451 0.0148027 -20.9999 590.436
171.875 565.38 565.557 0.00976634 -24.5309 590.078
177.5 561.405 561.561 0.00644842 -28.4455 590
183.125 557.262 557.445 0.00426081 -32.7429 590.184
188.75 553.039 553.201 0.00281731 -37.4158 590.614
194.375 548.639 548.825 0.00186408 -42.4511 591.275
200 544.159 544.321 0.00123415 -47.8301 592.149
100
2 3435.85
4 3270.1
6 2853.57
8 2534.31
10 2302.67
12 2144.54
14 2062.25
16 2041.91
18 2043.74
20 2057.42
22 2077.06
24 2101.02
26 2126.82
28 2151.42
30 2172.87
32 2189.49
34 2201.05
36 2207.93
38 2208.81
40 2205.23
42 2197.04
44 2184.58
46 2169.13
48 2150.31
50 2128.68
52 2104.61
54 2078.57
56 2050.72
58 2021.42
60 1991.12
62 1959.76
64 1927.72
66 1895.33
68 1862.65
70 1829.66
72 1796.89
74 1764.54
76 1732.12
78 1700.02
80 1668.58
82 1637.75
84 1607.31
86 1577.07
88 1548.92
90 1521.05
92 1493.78
94 1467.52
96 1440.78
98 1415.98
100 1391.5
102 1367.25
104 1343.53
106 1320.76
108 1298.63
110 1276.82
112 1256.65
114 1236.54
116 1216.67
118 1197.88
120 1179.78
122 1162.1
124 1145.07
126 1128.48
128 1112.43
130 1097.38
132 1082.33
134 1068.1
136 1054.16
138 1040.94
140 1028.26
142 1015.52
144 1003.38
146 992.222
148 980.985
150 970.223
152 959.837
154 949.71
156 940.291
158 930.881
160 921.814
162 913.141
164 904.72
166 896.701
168 888.79
170 881.278
172 874.043
174 867.018
176 860.087
178 853.704
180 847.329
182 840.999
184 835.028
186 829.46
188 823.819
190 818.44
192 813.206
194 808.028
196 803.126
198 798.42
200 793.798
