5 0.0412251
5.20897 0.0431341
5.42667 0.0453603
5.65346 0.0477475
5.88974 0.0501541
6.13589 0.0525167
6.39233 0.0545646
6.65948 0.0561385
6.93781 0.0572156
7.22776 0.0577879
7.52983 0.0576845
7.84452 0.0572818
8.17237 0.0565124
8.51392 0.0557641
8.86975 0.055117
9.24044 0.0547788
9.62663 0.0548468
10.029 0.0552382
10.4481 0.0560157
10.8848 0.0566584
11.3397 0.0572313
11.8136 0.0573071
12.3073 0.0567478
12.8217 0.0553511
13.3575 0.0532405
13.9158 0.0504388
14.4974 0.0472276
15.1033 0.0438097
15.7345 0.0405244
16.3921 0.0375982
17.0771 0.0351116
17.7909 0.0331803
18.5344 0.0317604
19.309 0.0308112
20.116 0.0301654
20.9567 0.0297278
21.8325 0.0292539
22.745 0.0287985
23.6956 0.0280744
24.6859 0.0273999
25.7176 0.0263345
26.7924 0.0255302
27.9122 0.0247602
29.0787 0.0239239
30.294 0.0233214
31.5601 0.0227943
32.8791 0.022463
34.2532 0.0223517
35.6847 0.0224423
37.1761 0.0226405
38.7298 0.0230015
40.3485 0.0234307
42.0348 0.0238065
43.7915 0.0243492
45.6217 0.0249873
47.5284 0.0256153
49.5148 0.0262625
51.5841 0.0268848
53.74 0.0275357
55.986 0.0281772
58.3258 0.0289109
60.7634 0.029602
63.3029 0.0303303
65.9486 0.0310123
68.7048 0.0316793
71.5761 0.0324029
74.5675 0.0330557
77.684 0.0337118
80.9306 0.0344243
84.313 0.0350232
87.8367 0.0357215
91.5076 0.0361444
95.332 0.0358
99.3163 0.0366121
103.467 0.0375106
107.791 0.0380026
112.296 0.0383665
116.989 0.0390161
121.879 0.0396713
126.972 0.0401197
132.279 0.0405612
137.807 0.0411962
143.567 0.0415533
149.567 0.0419899
155.818 0.0424706
162.33 0.0432282
169.114 0.0438469
176.182 0.0446994
183.545 0.0458514
191.216 0.0474049
199.208 0.0492131
207.533 0.0516701
216.207 0.0544985
225.243 0.0580109
234.656 0.0623959
244.463 0.0671799
254.68 0.0724996
265.324 0.0778112
276.413 0.0829116
287.965 0.0870765
