5 0.0462639
5.20897 0.0457662
5.42667 0.0455104
5.65346 0.045581
5.88974 0.0459043
6.13589 0.0464127
6.39233 0.0469922
6.65948 0.0474787
6.93781 0.0478391
7.22776 0.0479244
7.52983 0.0475732
7.84452 0.046697
8.17237 0.0455474
8.51392 0.0441675
8.86975 0.0425647
9.24044 0.0410015
9.62663 0.0396814
10.029 0.0386149
10.4481 0.0381405
10.8848 0.0378547
11.3397 0.0380426
11.8136 0.0384031
12.3073 0.0387038
12.8217 0.0386968
13.3575 0.0382501
13.9158 0.0372016
14.4974 0.0356262
15.1033 0.0335194
15.7345 0.0312078
16.3921 0.0288565
17.0771 0.0267073
17.7909 0.0249663
18.5344 0.0236722
19.309 0.0230667
20.116 0.0230775
20.9567 0.023603
21.8325 0.0245041
22.745 0.0258554
23.6956 0.027173
24.6859 0.0287276
25.7176 0.030002
26.7924 0.0313601
27.9122 0.0325451
29.0787 0.0336921
30.294 0.0348108
31.5601 0.0358196
32.8791 0.0369983
34.2532 0.0380068
35.6847 0.039334
37.1761 0.0403799
38.7298 0.0416685
40.3485 0.0428016
42.0348 0.043877
43.7915 0.0446894
45.6217 0.0453531
47.5284 0.0459798
49.5148 0.0464581
51.5841 0.0467207
53.74 0.0468558
55.986 0.0469218
58.3258 0.0468641
60.7634 0.0466837
63.3029 0.0464305
65.9486 0.0460505
68.7048 0.0455457
71.5761 0.0449449
74.5675 0.044198
77.684 0.0434104
80.9306 0.0425791
84.313 0.0417521
87.8367 0.0407649
91.5076 0.0396625
95.332 0.0379716
99.3163 0.0370339
103.467 0.0362139
107.791 0.0353623
112.296 0.0342086
116.989 0.0333187
121.879 0.0326865
126.972 0.031877
132.279 0.0311542
137.807 0.0307669
143.567 0.0304307
149.567 0.0301396
155.818 0.0301258
162.33 0.0303222
169.114 0.0304943
176.182 0.0305751
183.545 0.0311036
191.216 0.0319868
199.208 0.0327275
207.533 0.0339475
216.207 0.0351271
225.243 0.0370452
234.656 0.0395163
244.463 0.0425195
254.68 0.0461673
265.324 0.0503334
276.413 0.0550374
287.965 0.0600946
