5 0.0457867
5.20897 0.0468236
5.42667 0.0483197
5.65346 0.0501411
5.88974 0.0522191
6.13589 0.0544493
6.39233 0.0565842
6.65948 0.0583579
6.93781 0.0596783
7.22776 0.0604394
7.52983 0.0603163
7.84452 0.0597913
8.17237 0.0586963
8.51392 0.0574721
8.86975 0.0561863
9.24044 0.0552341
9.62663 0.0547389
10.029 0.0548275
10.4481 0.0554898
10.8848 0.0562218
11.3397 0.0570968
11.8136 0.0575896
12.3073 0.0574545
12.8217 0.0563729
13.3575 0.0544446
13.9158 0.0517039
14.4974 0.0483708
15.1033 0.0447878
15.7345 0.0413227
16.3921 0.0382922
17.0771 0.0357958
17.7909 0.0340371
18.5344 0.0330231
19.309 0.032753
20.116 0.033008
20.9567 0.0337086
21.8325 0.034523
22.745 0.0355151
23.6956 0.036274
24.6859 0.0371337
25.7176 0.0377214
26.7924 0.0385166
27.9122 0.0393755
29.0787 0.0402598
30.294 0.0415521
31.5601 0.0429389
32.8791 0.0446758
34.2532 0.0465647
35.6847 0.0486677
37.1761 0.050913
38.7298 0.0531563
40.3485 0.0554598
42.0348 0.0576488
43.7915 0.0598893
45.6217 0.0620974
47.5284 0.0642639
49.5148 0.0663708
51.5841 0.0683137
53.74 0.0702488
55.986 0.0721292
58.3258 0.0740574
60.7634 0.0759291
63.3029 0.0778556
65.9486 0.0797255
68.7048 0.0816583
71.5761 0.0836186
74.5675 0.0856366
77.684 0.0877547
80.9306 0.0899983
84.313 0.092149
87.8367 0.0945315
91.5076 0.0968549
95.332 0.0985521
99.3163 0.101259
103.467 0.104032
107.791 0.106814
112.296 0.109389
116.989 0.112202
121.879 0.115287
126.972 0.118037
132.279 0.120661
137.807 0.123548
143.567 0.126003
149.567 0.128486
155.818 0.130605
162.33 0.132666
169.114 0.134733
176.182 0.136232
183.545 0.137842
191.216 0.139462
199.208 0.140744
207.533 0.141911
216.207 0.143075
225.243 0.144025
234.656 0.144878
244.463 0.145068
254.68 0.144969
265.324 0.143651
276.413 0.141507
287.965 0.137613
