7
20.8 1034 25
24.8 1028 28
29.7 1002 25
34.8 951 21
39.7 933 20
44.9 877 22
47.8 876 23
143
0.35 3.20611e-08 5.73204e-07 5.73203e-07 2.11864e-13 -0
0.55 1.66795e-05 0.000300382 0.000300382 1.05511e-10 -0
0.75 0.00052922 0.00960922 0.00960922 3.1969e-09 -0
0.95 0.00498943 0.0914301 0.09143 2.86548e-08 -0
1.15 0.0241413 0.447282 0.447282 1.29487e-07 -0
1.35 0.0859602 1.49484 1.49484 3.9948e-07 -0
1.55 0.221276 3.85169 3.85169 9.37982e-07 1.29767e-11
1.75 0.47541 8.27705 8.27705 1.8081e-06 4.04553e-08
1.95 0.915035 15.5712 15.5712 2.98026e-06 8.49353e-07
2.15 1.64662 26.4778 26.4778 4.29045e-06 6.34141e-06
2.35 2.86522 41.5934 41.5933 5.41526e-06 2.89468e-05
2.55 4.99362 61.286 61.2859 5.86815e-06 9.80709e-05
2.75 8.32432 85.6235 85.6233 5.03098e-06 0.000270846
2.95 13.3193 114.365 114.365 2.11966e-06 0.000643355
3.15 20.2362 147.016 147.014 -3.76276e-06 0.0013602
3.35 29.6322 182.918 182.916 -1.35433e-05 0.00262094
3.55 41.7209 221.378 221.373 -2.80717e-05 0.00468369
3.75 57.0383 261.722 261.714 -4.78973e-05 0.00786585
3.95 75.8674 303.451 303.438 -7.33138e-05 0.0125483
4.15 98.3632 346.17 346.151 -0.000104154 0.0191772
4.35 124.687 389.443 389.415 -0.000139518 0.0282558
4.55 154.497 432.734 432.694 -0.000177751 0.0403301
4.75 187.51 475.318 475.262 -0.000216406 0.0559552
4.95 223.385 516.512 516.436 -0.000252977 0.0756858
5.15 261.73 555.712 555.613 -0.000285183 0.100058
5.35 302.195 592.326 592.197 -0.000310995 0.129551
5.55 344.713 625.904 625.74 -0.000329092 0.164591
5.75 389.831 656.121 655.915 -0.000338934 0.205532
5.95 438.278 682.946 682.694 -0.000341061 0.252717
6.15 489.372 706.586 706.279 -0.000336745 0.306513
6.35 541.764 727.271 726.904 -0.000327535 0.36727
6.55 592.649 745.308 744.873 -0.000315173 0.435358
6.75 720.276 760.995 760.484 -0.000301437 0.511151
6.95 745.399 774.696 774.101 -0.000287985 0.595096
7.15 763.87 786.806 786.119 -0.000276111 0.687732
7.35 778.957 797.63 796.84 -0.000266832 0.789613
7.55 791.924 807.362 806.461 -0.000260928 0.901263
7.75 806.787 816.379 815.356 -0.000258801 1.02348
7.95 817.314 824.763 823.607 -0.000260823 1.15684
8.15 826.617 832.703 831.401 -0.000266843 1.30211
8.35 835.204 840.316 838.857 -0.000276679 1.46007
8.55 843.348 847.693 846.062 -0.000290019 1.6315
8.75 851.682 854.887 853.07 -0.000306557 1.81719
8.95 859.327 861.931 859.914 -0.000325993 2.01794
