7
23 1062 42
25.3 1058 47
30.3 999 55
35.1 971 32
39.9 951 31
45.3 908 34
48 883 20
143
0.6 4.86826e-05 0.000908715 0.000908634 2.52815e-10 8.09129e-08
0.8 0.0014011 0.0204294 0.0204271 4.99942e-09 2.33319e-06
1 0.142619 0.164851 0.164827 3.44165e-08 2.37506e-05
1.2 0.700561 0.745663 0.745529 1.22143e-07 0.000133608
1.4 2.25404 2.38307 2.38255 2.89054e-07 0.000524016
1.6 5.43217 5.99881 5.99721 4.51921e-07 0.00160019
1.8 11.4584 12.7433 12.7392 3.25499e-07 0.00408103
2 21.6539 23.8519 23.8428 -6.81248e-07 0.00908429
2.2 36.7694 40.45 40.4319 -3.53686e-06 0.0181634
2.4 56.5312 63.3049 63.2716 -9.58652e-06 0.0332454
2.6 81.9125 92.6405 92.584 -2.05639e-05 0.0564765
2.8 112.002 128.003 127.913 -3.8423e-05 0.0899566
3 149.083 168.365 168.229 -6.51366e-05 0.135518
3.2 188.459 212.388 212.193 -0.000102304 0.194626
3.4 230.447 258.69 258.422 -0.000150498 0.268405
3.6 274.884 306.286 305.928 -0.000209241 0.358034
3.8 321.011 354.405 353.94 -0.000276222 0.464683
4 367.981 402.459 401.87 -0.000347417 0.589557
4.2 434.213 449.832 449.098 -0.000417238 0.733619
4.4 482.026 495.734 494.837 -0.000479157 0.897234
4.6 526.524 539.51 538.43 -0.000527493 1.08052
4.8 568.249 580.461 579.179 -0.000557837 1.28296
5 606.818 618.072 616.568 -0.000568037 1.50379
5.2 644.843 651.986 650.245 -0.000558317 1.74201
5.4 676.04 682.012 680.016 -0.000531323 1.99647
5.6 702.929 708.269 706.003 -0.000491048 2.26654
5.8 726.134 730.985 728.434 -0.000442329 2.55175
6 746.128 750.527 747.676 -0.000389792 2.8521
6.2 764.092 767.302 764.135 -0.000337706 3.1679
6.4 779.018 781.724 778.224 -0.000289962 3.49969
6.6 791.824 794.235 790.387 -0.00024896 3.84854
6.8 803.055 805.234 801.018 -0.000216466 4.21568
7 813.117 815.08 810.478 -0.000193093 4.60261
7.2 822.592 824.074 819.063 -0.000179067 5.01091
7.4 831.208 832.456 827.014 -0.000174418 5.4422
7.6 839.266 840.371 834.474 -0.000178381 5.8978
7.8 847.064 848.101 841.721 -0.000189966 6.38028
8 854.74 855.677 848.786 -0.000207858 6.89083
8.2 862.384 863.175 855.744 -0.000230811 7.43106
8.4 869.981 870.638 862.636 -0.000257816 8.00245
8.6 877.5 878.087 869.481 -0.000287646 8.6064
8.8 884.999 885.526 876.282 -0.000319141 9.24425
9 892.464 892.949 883.032 -0.000351054 9.91729
9.2 899.913 900.338 889.711 -0.000382438 10.6267
9.4 907.303 907.663 896.29 -0.000412789 11.3734
9.6 914.571 914.892 902.734 -0.000441722 12.1584
9.8 921.692 921.996 909.014 -0.000468825 12.9824
10 928.662 928.948 915.102 -0.000493806 13.8465
10.2 935.463 935.722 920.971 -0.00051665 14.7515
10.4 942.078 942.291 926.593 -0.000537822 15.6979
10.6 948.432 948.624 931.938 -0.000558084 16.6863
10.8 954.534 954.709 936.992 -0.00057784 17.7176
11 960.367 960.538 941.746 -0.000597727 18.7924
11.2 965.943 966.104 946.194 -0.00061847 19.9115
11.4 971.257 971.403 950.328 -0.000641159 21.0757
11.6 976.276 976.423 954.139 -0.000667259 22.2854
11.8 981.026 981.178 957.637 -0.000697479 23.5416
12 985.539 985.676 960.832 -0.000732853 24.8453
12.2 989.802 989.933 963.736 -0.000774277 26.1974
12.4 993.844 993.96 966.362 -0.000822863 27.599
12.6 997.645 997.759 968.709 -0.000880094 29.0507
12.8 1001.25 1001.36 970.804 -0.00094651 30.5538
13 1004.68 1004.77 972.659 -0.00102302 32.1096
13.2 1007.93 1008.02 974.297 -0.00111026 33.7194
13.4 1011.03 1011.12 975.732 -0.001209 35.3845
13.6 1013.99 1014.07 976.964 -0.00132017 37.1055
13.8 1016.82 1016.9 978.017 -0.00144399 38.8842
14 1019.55 1019.62 978.9 -0.00158092 40.7216
14.2 1022.17 1022.25 979.631 -0.00173118 42.6194
14.4 1024.72 1024.8 980.219 -0.00189503 44.579
14.6 1027.18 1027.25 980.654 -0.00207257 46.6005
14.8 1029.58 1029.64 980.953 -0.00226372 48.6858
15 1031.89 1031.95 981.115 -0.00246831 50.8357
15.2 1034.14 1034.2 981.15 -0.00268617 53.0516
15.4 1036.33 1036.39 981.058 -0.00291701 55.3345
15.6 1038.45 1038.51 980.825 -0.00316018 57.6845
15.8 1040.5 1040.55 980.456 -0.00341526 60.1026
16 1042.47 1042.53 979.943 -0.00368153 62.5891
16.2 1044.38 1044.43 979.292 -0.00395854 65.1454
16.4 1046.22 1046.27 978.5 -0.00424561 67.7717
16.6 1047.97 1048.01 977.55 -0.00454164 70.4677
16.8 1049.62 1049.67 976.441 -0.00484593 73.2338
17 1051.18 1051.23 975.163 -0.0051575 76.0697
17.2 1052.65 1052.7 973.725 -0.00547587 78.9763
17.4 1054.01 1054.07 972.122 -0.0058002 81.9538
17.6 1055.27 1055.33 970.339 -0.00612937 85.001
17.8 1056.42 1056.49 968.377 -0.00646263 88.1179
18 1057.47 1057.53 966.23 -0.00679915 91.304
18.2 1058.41 1058.46 963.906 -0.00713857 94.5599
18.4 1059.23 1059.28 961.407 -0.00748026 97.8853
18.6 1059.94 1059.99 958.723 -0.00782342 101.279
18.8 1060.53 1060.59 955.854 -0.00816749 104.741
19 1061 1061.06 952.802 -0.0085121 108.27
19.2 1061.38 1061.43 949.576 -0.0088571 111.866
19.4 1061.64 1061.7 946.182 -0.0092023 115.53
19.6 1061.79 1061.87 942.618 -0.00954737 119.26
19.8 1061.87 1061.93 938.882 -0.00989215 123.056
20 1061.83 1061.89 934.983 -0.0102367 126.916
20.2 1061.7 1061.76 930.93 -0.0105813 130.842
20.4 1061.49 1061.55 926.732 -0.0109259 134.833
20 1061.83 1061.89 934.983 -0.0102367 126.916
25.625 1041.61 1041.66 782.044 -0.0214647 259.635
31.25 1017.07 1017.13 598.373 -0.0405952 418.802
36.875 989.881 989.952 426.404 -0.066948 563.615
42.5 961.496 961.567 290.505 -0.101934 671.165
48.125 931.914 931.981 192.564 -0.14847 739.566
53.75 902.977 903.062 125.171 -0.20836 778.099
59.375 876.24 876.318 80.2247 -0.283586 796.377
65 851.999 852.088 50.941 -0.376659 801.523
70.625 830.389 830.471 32.1522 -0.490427 798.809
76.25 811.274 811.35 20.2176 -0.628363 791.76
81.875 794.432 794.508 12.6853 -0.794734 782.617
87.5 779.615 779.686 7.95018 -0.994733 772.73
93.125 766.714 766.796 4.98137 -1.23499 763.05
98.75 755.335 755.413 3.12095 -1.52268 753.815
104.375 745.234 745.32 1.95568 -1.8664 745.23
110 736.29 736.367 1.22594 -2.27607 737.417
115.625 728.357 728.418 0.768869 -2.76268 730.412
121.25 721.27 721.349 0.482478 -3.33811 724.205
126.875 714.984 715.049 0.302944 -4.01475 718.761
132.5 709.352 709.42 0.190334 -4.80512 714.035
138.125 704.309 704.373 0.119657 -5.72131 709.975
143.75 699.768 699.832 0.0752723 -6.77446 706.531
149.375 695.662 695.728 0.0473804 -7.97422 703.654
155 691.932 692.001 0.0298419 -9.32824 701.299
160.625 688.533 688.601 0.0188067 -10.8417 699.424
166.25 685.421 685.483 0.0118591 -12.5172 697.988
171.875 682.541 682.61 0.00748226 -14.3544 696.956
177.5 679.889 679.951 0.00472338 -16.3501 696.296
183.125 677.418 677.481 0.00298333 -18.4985 695.976
188.75 675.109 675.179 0.00188525 -20.7914 695.968
194.375 672.965 673.03 0.00119192 -23.2186 696.247
200 670.953 671.02 0.000753928 -25.7684 696.787
205.625 669.072 669.14 0.000477094 -28.4279 697.568
211.25 667.309 667.384 0.000302039 -31.1836 698.567
