133
0.35 9.34836e-07 1.00212e-06 4.22993e-07 5.75726e-07 3.40616e-09 1.0019e-06
0.55 0.000500223 0.000541077 0.000226913 0.000312234 1.93038e-06 0.000540967
0.75 0.0162312 0.0177264 0.00738815 0.0102719 6.6372e-05 0.0177231
0.95 0.155828 0.171958 0.0712484 0.100034 0.000675595 0.171928
1.15 0.776416 0.866417 0.356973 0.505873 0.00357101 0.866281
1.35 2.90698 2.92768 1.19978 1.71524 0.0126552 2.92726
1.55 7.52734 7.58969 3.09443 4.46086 0.0343961 7.58869
1.75 16.3014 16.3165 6.62013 9.61885 0.0774984 16.3145
1.95 30.488 30.5216 12.3262 18.0435 0.151869 30.5182
2.15 51.1854 51.2538 20.6075 30.3792 0.267032 51.2487
2.35 78.9046 78.929 31.5981 46.9005 0.430351 78.9218
2.55 113.177 113.211 45.1277 67.4376 0.645627 113.201
2.75 153.055 153.102 60.7672 91.4225 0.912626 153.09
2.95 197.166 197.222 77.9422 118.052 1.2279 197.208
3.15 244.069 244.147 96.0716 146.489 1.58644 244.131
3.35 292.607 292.667 114.666 176.018 1.98336 292.649
3.55 341.802 341.866 133.358 206.093 2.41477 341.846
3.75 391.004 391.071 151.883 236.311 2.8779 391.05
3.95 439.666 439.738 170.025 266.342 3.37056 439.715
4.15 487.283 487.358 187.592 295.876 3.89053 487.334
4.35 533.336 533.421 204.387 324.599 4.43512 533.396
4.55 577.321 577.42 220.224 352.195 5.00107 577.394
4.75 618.782 618.893 234.933 378.375 5.58473 618.867
4.95 657.403 657.471 248.385 402.903 6.18242 657.444
5.15 692.842 692.908 260.501 425.617 6.79078 692.882
5.35 725.034 725.102 271.255 446.441 7.40708 725.076
5.55 754.023 754.085 280.674 465.382 8.02944 754.059
5.75 779.936 780.002 288.828 482.517 8.65687 779.976
5.95 803.012 803.086 295.817 497.98 9.28923 803.059
6.15 823.562 823.62 301.759 511.934 9.92711 823.594
6.35 841.855 841.918 306.782 524.564 10.5717 841.892
6.55 858.215 858.29 311.01 536.056 11.2245 858.265
6.75 872.953 873.037 314.561 546.588 11.8874 873.011
6.95 886.33 886.428 317.541 556.325 12.5623 886.403
7.15 898.669 898.704 320.043 565.411 13.2511 898.679
7.35 910.034 910.069 322.144 573.969 13.9557 910.043
7.55 920.567 920.604 323.88 582.047 14.6767 920.579
7.75 930.598 930.645 325.373 589.854 15.4182 930.62
7.95 940.128 940.176 326.626 597.37 16.1806 940.152
8.15 949.227 949.281 327.678 604.638 16.9654 949.257
8.35 957.959 958.02 328.552 611.695 17.7737 957.996
8.55 966.366 966.437 329.264 618.566 18.6066 966.413
8.75 974.482 974.557 329.827 625.265 19.4649 974.534
8.95 982.315 982.397 330.248 631.8 20.3493 982.374
9.15 989.875 989.963 330.531 638.172 21.2601 989.94
9.35 997.158 997.254 330.678 644.379 22.198 997.231
9.55 1004.16 1004.27 330.689 650.414 23.163 1004.24
9.75 1010.95 1010.99 330.564 656.27 24.1553 1010.97
9.95 1017.37 1017.42 330.303 661.939 25.1752 1017.39
10.15 1023.5 1023.54 329.905 667.411 26.2225 1023.52
10.35 1029.29 1029.34 329.37 672.678 27.2973 1029.32
10.55 1034.77 1034.83 328.699 677.734 28.3995 1034.81
10.75 1039.94 1039.99 327.894 682.572 29.529 1039.97
10.95 1044.76 1044.83 326.956 687.188 30.6857 1044.81
11.15 1049.27 1049.34 325.89 691.581 31.8696 1049.32
11.35 1053.45 1053.53 324.699 695.751 33.0805 1053.51
