0 -0.0750472
0.142857 -0.0839272
0.285714 -0.0951772
0.428571 -0.109424
0.571429 -0.127457
0.714286 -0.150266
0.857143 -0.179093
1 -0.215487
1.14286 -0.261374
1.28571 -0.319129
1.42857 -0.391669
1.57143 -0.482529
1.71429 -0.595946
1.85714 -0.736905
2 -0.911137
2.14286 -1.12501
2.28571 -1.38526
2.42857 -1.69849
2.57143 -2.07033
2.71429 -2.50418
2.85714 -2.99954
3 -3.54993
3.14286 -4.14089
3.28571 -4.74835
3.42857 -5.33846
3.57143 -5.86951
3.71429 -6.29659
3.85714 -6.57851
4 -6.68559
4.14286 -6.60598
4.28571 -6.34832
4.42857 -5.93974
4.57143 -5.42006
4.71429 -4.83406
4.85714 -4.22432
5 -3.62615
5.14286 -3.06527
5.28571 -2.55769
5.42857 -2.1111
5.57143 -1.72691
5.71429 -1.40228
5.85714 -1.13187
6 -0.909197
6.14286 -0.727492
6.28571 -0.580288
6.42857 -0.461719
6.57143 -0.366649
6.71429 -0.290695
6.85714 -0.230188
7 -0.182095
7.14286 -0.143937
7.28571 -0.113704
7.42857 -0.0897778
7.57143 -0.0708587
7.71429 -0.0559094
7.85714 -0.0441033
8 -0.0347837
8.14286 -0.0274293
8.28571 -0.0216273
8.42857 -0.017051
8.57143 -0.0134421
8.71429 -0.0105963
8.85714 -0.00835269
9 -0.00658387
9.14286 -0.00518948
9.28571 -0.00409031
9.42857 -0.0032239
9.57143 -0.00254097
9.71429 -0.00200269
9.85714 -0.00157843
10 -0.00124403
10.1429 -0.000980478
10.2857 -0.000772754
10.4286 -0.000609036
10.5714 -0.000480003
10.7143 -0.000378306
10.8571 -0.000298156
11 -0.000234986
11.1429 -0.000185199
11.2857 -0.000145961
11.4286 -0.000115036
11.5714 -9.06635e-05
11.7143 -7.14545e-05
11.8571 -5.63153e-05
12 -4.43837e-05
12.1429 -3.49801e-05
12.2857 -2.75688e-05
12.4286 -2.17277e-05
12.5714 -1.71242e-05
12.7143 -1.34961e-05
12.8571 -1.06366e-05
13 -8.38303e-06
13.1429 -6.60689e-06
13.2857 -5.20708e-06
13.4286 -4.10384e-06
13.5714 -3.23435e-06
13.7143 -2.54908e-06
13.8571 -2.009e-06
