5.9055 2.39574e+31 4.51774e+30 4.50904e+30
5.96525 2.52072e+31 3.29881e+30 3.29019e+30
6.025 2.64687e+31 1.97802e+30 1.96956e+30
6.08475 2.77372e+31 5.57234e+29 5.49005e+29
6.1445 2.90076e+31 -9.60765e+29 -9.68681e+29
6.20425 3.02746e+31 -2.57225e+30 -2.57977e+30
6.264 3.15324e+31 -4.2725e+30 -4.27954e+30
6.32375 3.2775e+31 -6.05579e+30 -6.06226e+30
6.3835 3.39958e+31 -7.91536e+30 -7.92117e+30
6.44325 3.51884e+31 -9.8434e+30 -9.84847e+30
6.503 3.63459e+31 -1.18311e+31 -1.18353e+31
6.56275 3.74611e+31 -1.38686e+31 -1.38719e+31
6.6225 3.85267e+31 -1.59449e+31 -1.59473e+31
6.68225 3.95355e+31 -1.80484e+31 -1.80497e+31
6.742 4.04798e+31 -2.01663e+31 -2.01664e+31
6.80175 4.1352e+31 -2.22849e+31 -2.22838e+31
6.8615 4.21448e+31 -2.43898e+31 -2.43874e+31
6.92125 4.28505e+31 -2.64659e+31 -2.64623e+31
6.981 4.34617e+31 -2.84975e+31 -2.84925e+31
7.04075 4.39712e+31 -3.04683e+31 -3.04618e+31
7.1005 4.43719e+31 -3.23615e+31 -3.23537e+31
7.16025 4.46571e+31 -3.41602e+31 -3.4151e+31
7.22 4.48204e+31 -3.58473e+31 -3.58366e+31
7.27975 4.48558e+31 -3.74055e+31 -3.73934e+31
7.3395 4.47577e+31 -3.88179e+31 -3.88043e+31
7.39925 4.4521e+31 -4.00675e+31 -4.00526e+31
7.459 4.41414e+31 -4.1138e+31 -4.11218e+31
7.51875 4.36149e+31 -4.20137e+31 -4.19962e+31
7.5785 4.29385e+31 -4.26795e+31 -4.26608e+31
7.63825 4.21098e+31 -4.31211e+31 -4.31014e+31
7.698 4.11273e+31 -4.33257e+31 -4.33049e+31
7.75775 3.99901e+31 -4.32812e+31 -4.32596e+31
7.8175 3.86985e+31 -4.29772e+31 -4.29549e+31
7.87725 3.72535e+31 -4.24048e+31 -4.23818e+31
7.937 3.56573e+31 -4.15567e+31 -4.15332e+31
7.99675 3.39127e+31 -4.04273e+31 -4.04036e+31
8.0565 3.2024e+31 -3.90131e+31 -3.89893e+31
8.11625 2.9996e+31 -3.73127e+31 -3.72889e+31
8.176 2.78349e+31 -3.53266e+31 -3.5303e+31
8.23575 2.55478e+31 -3.30575e+31 -3.30344e+31
8.2955 2.31427e+31 -3.05108e+31 -3.04882e+31
8.35525 2.06288e+31 -2.76936e+31 -2.76719e+31
8.415 1.80161e+31 -2.4616e+31 -2.45953e+31
8.47475 1.53156e+31 -2.12899e+31 -2.12704e+31
8.5345 1.25391e+31 -1.77299e+31 -1.77117e+31
8.59425 9.69945e+30 -1.39529e+31 -1.39352e+31
8.654 6.81002e+30 -9.9779e+30 -9.95329e+30
8.71375 3.88506e+30 -5.82636e+30 -5.77118e+30
8.7735 9.39492e+29 -1.52182e+30 -1.41831e+30
8.83325 -2.01114e+30 2.91006e+30 3.02278e+30
8.893 -4.95097e+30 7.44196e+30 7.50837e+30
8.95275 -7.864e+30 1.20452e+31 1.20667e+31
9.0125 -1.0734e+31 1.66896e+31 1.66932e+31
9.07225 -1.35443e+31 2.13436e+31 2.13419e+31
9.132 -1.62785e+31 2.59743e+31 2.59696e+31
9.19175 -1.89199e+31 3.05483e+31 3.05407e+31
9.2515 -2.14523e+31 3.50312e+31 3.50207e+31
9.31125 -2.38597e+31 3.93886e+31 3.93752e+31
9.371 -2.61266e+31 4.35858e+31 4.35696e+31
9.43075 -2.82378e+31 4.75885e+31 4.75695e+31
9.4905 -3.01793e+31 5.13629e+31 5.13411e+31
9.55025 -3.19374e+31 5.48759e+31 5.48515e+31
9.61 -3.34998e+31 5.80957e+31 5.80687e+31
9.66975 -3.48548e+31 6.09917e+31 6.09623e+31
9.7295 -3.59922e+31 6.35352e+31 6.35036e+31
9.78925 -3.69029e+31 6.56994e+31 6.56657e+31
9.849 -3.75791e+31 6.74596e+31 6.74242e+31
9.90875 -3.80147e+31 6.8794e+31 6.8757e+31
9.9685 -3.82047e+31 6.96834e+31 6.96449e+31
10.0282 -3.81462e+31 7.01114e+31 7.00719e+31
10.088 -3.78374e+31 7.00651e+31 7.00248e+31
10.1478 -3.72787e+31 6.95351e+31 6.94943e+31
10.2075 -3.64719e+31 6.85153e+31 6.84743e+31
10.2673 -3.54206e+31 6.70034e+31 6.69626e+31
10.327 -3.41303e+31 6.50012e+31 6.49608e+31
10.3868 -3.2608e+31 6.25141e+31 6.24744e+31
10.4465 -3.08627e+31 5.95516e+31 5.95131e+31
10.5062 -2.8905e+31 5.61271e+31 5.60901e+31
10.566 -2.6747e+31 5.22582e+31 5.2223e+31
10.6258 -2.44025e+31 4.79662e+31 4.79331e+31
10.6855 -2.1887e+31 4.32763e+31 4.32455e+31
10.7453 -1.9217e+31 3.82172e+31 3.81891e+31
10.805 -1.64107e+31 3.28214e+31 3.27963e+31
10.8648 -1.34874e+31 2.71246e+31 2.71027e+31
10.9245 -1.04672e+31 2.11656e+31 2.11472e+31
10.9842 -7.37159e+30 1.49862e+31 1.49711e+31
11.044 -4.22251e+30 8.63053e+30 8.61818e+30
11.1037 -1.04266e+30 2.14512e+30 2.13506e+30
11.1635 2.1448e+30 -4.42165e+30 -4.42789e+30
11.2233 5.31646e+30 -1.10199e+31 -1.10203e+31
11.283 8.44878e+30 -1.75987e+31 -1.75934e+31
11.3428 1.15183e+31 -2.41062e+31 -2.40961e+31
11.4025 1.45018e+31 -3.04906e+31 -3.0476e+31
11.4623 1.73765e+31 -3.66998e+31 -3.66809e+31
11.522 2.01202e+31 -4.26826e+31 -4.26596e+31
11.5817 2.27116e+31 -4.83889e+31 -4.83617e+31
11.6415 2.51304e+31 -5.37697e+31 -5.37387e+31
11.7012 2.73573e+31 -5.87783e+31 -5.87436e+31
11.761 2.93745e+31 -6.33702e+31 -6.3332e+31
11.8208 3.11656e+31 -6.75036e+31 -6.74622e+31
11.8805 3.27159e+31 -7.11401e+31 -7.10958e+31
11.9403 3.40123e+31 -7.42446e+31 -7.41977e+31
12 3.50439e+31 -7.67862e+31 -7.6737e+31
12.0598 3.58015e+31 -7.87379e+31 -1.02405e+34
