5 0.0367218
5.20897 0.0370563
5.42667 0.0377559
5.65346 0.0387291
5.88974 0.0399675
6.13589 0.0413871
6.39233 0.04278
6.65948 0.0439633
6.93781 0.0448386
7.22776 0.0452827
7.52983 0.0450939
7.84452 0.0444729
8.17237 0.0433084
8.51392 0.0420416
8.86975 0.0406512
9.24044 0.0395592
9.62663 0.0388196
10.029 0.0385429
10.4481 0.0388084
10.8848 0.0394342
11.3397 0.040235
11.8136 0.0408439
12.3073 0.0410249
12.8217 0.0405472
13.3575 0.0393695
13.9158 0.0374542
14.4974 0.0351365
15.1033 0.0325155
15.7345 0.0300262
16.3921 0.0278651
17.0771 0.026215
17.7909 0.0251717
18.5344 0.0247342
19.309 0.0248967
20.116 0.0254621
20.9567 0.0264025
21.8325 0.0273687
22.745 0.0283176
23.6956 0.0291178
24.6859 0.0300073
25.7176 0.0302716
26.7924 0.0306328
27.9122 0.0309721
29.0787 0.0309973
30.294 0.0312016
31.5601 0.031298
32.8791 0.0315244
34.2532 0.0317071
35.6847 0.0319205
37.1761 0.032058
38.7298 0.0322537
40.3485 0.0322765
42.0348 0.0321027
43.7915 0.0319042
45.6217 0.0316003
47.5284 0.0311381
49.5148 0.0304799
51.5841 0.029634
53.74 0.0286735
55.986 0.027536
58.3258 0.0262998
60.7634 0.0248444
63.3029 0.0233013
65.9486 0.0215397
68.7048 0.0196813
71.5761 0.0176519
74.5675 0.0154805
77.684 0.0132483
80.9306 0.0109493
84.313 0.00851079
87.8367 0.00619332
91.5076 0.00342719
95.332 0.000302962
99.3163 -0.00188705
103.467 -0.00396171
107.791 -0.00624113
112.296 -0.00818694
116.989 -0.00986756
121.879 -0.0111885
126.972 -0.0121986
132.279 -0.0132327
137.807 -0.0134464
143.567 -0.0136517
149.567 -0.0135441
155.818 -0.013405
162.33 -0.0128156
169.114 -0.0123978
176.182 -0.0121217
183.545 -0.0118709
191.216 -0.011858
199.208 -0.0122031
207.533 -0.0130332
216.207 -0.014217
225.243 -0.0157993
234.656 -0.0172027
244.463 -0.0186246
254.68 -0.0193129
265.324 -0.0190035
276.413 -0.0165662
287.965 -0.0120898
