133
0.35 -5.61601e-06 4.44714e-06 4.41704e-06 -1.87241e-12 3.01104e-08
0.55 -0.00227888 0.00185633 0.00184316 -7.71214e-10 1.31675e-05
0.75 -0.0610567 0.0525787 0.0521875 -2.03872e-08 0.000391205
0.95 -0.487799 0.455493 0.451935 -1.5137e-07 0.00355852
1.15 -1.83296 2.0699 2.0529 -5.08484e-07 0.0169919
1.35 -4.82391 6.33393 6.27927 -8.14289e-07 0.0546571
1.55 -9.40397 14.9061 14.7709 1.76112e-07 0.135225
1.75 -14.5673 29.097 28.8195 4.70592e-06 0.277479
1.95 47.6474 49.256 48.7623 1.49672e-05 0.493752
2.15 74.0904 74.3835 73.5996 3.14477e-05 0.783903
2.35 101.885 102.372 101.237 5.21801e-05 1.13472
2.55 130.107 130.874 129.347 7.37892e-05 1.52672
2.75 157.001 158.17 156.227 9.33133e-05 1.94323
2.95 181.857 183.472 181.097 0.000109231 2.37524
3.15 204.494 206.73 203.909 0.000121365 2.82119
3.35 225.299 228.298 225.014 0.000130275 3.28436
3.55 244.793 248.67 244.9 0.000136718 3.77051
3.75 267.974 268.34 264.054 0.000141333 4.28639
3.95 287.328 287.742 282.903 0.000144508 4.83894
4.15 306.75 307.231 301.796 0.000146378 5.43496
4.35 326.507 327.08 320.999 0.000146858 6.08084
4.55 346.791 347.479 340.696 0.000145713 6.78231
4.75 367.703 368.538 360.994 0.000142628 7.54412
4.95 389.266 390.289 381.919 0.000137288 8.36977
5.15 411.417 412.685 403.423 0.000129443 9.26123
5.35 434.037 435.61 425.392 0.000118961 10.2187
5.55 456.942 458.891 447.651 0.000105858 11.2405
5.75 479.887 482.309 469.985 9.02977e-05 12.3233
5.95 502.631 505.618 492.156 7.25679e-05 13.4621
6.15 524.896 528.57 513.919 5.30245e-05 14.6511
6.35 550.792 550.93 535.047 3.20262e-05 15.8838
6.55 572.334 572.494 555.341 9.85766e-06 17.1535
6.75 592.914 593.101 574.647 -1.33357e-05 18.4542
