133
0.35 1690.47 1691.21 -2383.68 4057.77 17.1143 1691.19
0.55 1315.85 1316.49 -1780.57 3083.78 13.2925 1316.48
0.75 1341.88 1342.46 -1747.05 3076.16 13.3585 1342.45
0.95 1558.53 1559.35 -1957.22 3501.22 15.3548 1559.34
1.15 1824.96 1825.9 -2215.06 4022.92 18.0444 1825.88
1.35 2003.37 2004.62 -2355.16 4339.62 20.1545 2004.6
1.55 2045.55 2046.32 -2332.74 4357.94 21.1228 2046.31
1.75 1992.15 1992.53 -2207.92 4179.22 21.2257 1992.52
1.95 1898.02 1898.22 -2048.12 3925.42 20.9261 1898.21
2.15 1795.26 1795.36 -1889.24 3664.09 20.5135 1795.35
2.35 1697.19 1697.23 -1744.45 3421.57 20.1178 1697.22
2.55 1608.35 1608.37 -1616.96 3205.54 19.7899 1608.36
2.75 1529.84 1529.86 -1506.37 3016.69 19.549 1529.85
2.95 1461.42 1461.44 -1411.12 2853.17 19.4007 1461.43
3.15 1402.32 1402.36 -1329.36 2712.38 19.3444 1402.35
3.35 1351.7 1351.71 -1259.33 2591.66 19.3776 1351.7
3.55 1308.64 1308.64 -1199.45 2488.6 19.4968 1308.63
3.75 1272.37 1272.38 -1148.38 2401.06 19.6984 1272.37
3.95 1242.22 1242.23 -1105.01 2327.26 19.9799 1242.22
4.15 1217.63 1217.64 -1068.34 2265.64 20.3389 1217.63
4.35 1198.22 1198.24 -1037.25 2214.72 20.772 1198.23
4.55 1183.62 1183.65 -1011.07 2173.45 21.2787 1183.64
4.75 1173.48 1173.52 -989.28 2140.94 21.8591 1173.51
4.95 1167.42 1167.46 -971.374 2116.32 22.5133 1167.45
5.15 1165.05 1165.1 -956.871 2098.73 23.2414 1165.09
5.35 1165.95 1166.01 -945.272 2087.24 24.0423 1166
5.55 1169.6 1169.69 -936.047 2080.82 24.914 1169.68
5.75 1175.52 1175.55 -928.628 2078.33 25.8524 1175.54
5.95 1182.92 1182.95 -922.414 2078.51 26.8518 1182.94
6.15 1191.14 1191.16 -916.789 2080.04 27.9039 1191.15
6.35 1199.43 1199.46 -911.159 2081.62 28.9987 1199.45
6.55 1207.13 1207.16 -904.992 2082.03 30.1251 1207.15
6.75 1213.62 1213.68 -897.855 2080.26 31.2716 1213.67
6.95 1218.5 1218.56 -889.449 2075.58 32.4275 1218.55
7.15 1221.47 1221.54 -879.62 2067.57 33.5839 1221.53
7.35 1222.42 1222.52 -868.353 2056.13 34.7342 1222.51
7.55 1221.46 1221.57 -855.755 2041.45 35.8745 1221.56
7.75 1218.78 1218.9 -842.019 2023.92 37.0034 1218.89
7.95 1214.67 1214.8 -827.395 2004.07 38.1222 1214.79
8.15 1209.46 1209.6 -812.151 1982.51 39.2336 1209.59
8.35 1203.56 1203.66 -796.556 1959.87 40.3419 1203.65
8.55 1197.2 1197.31 -780.856 1936.71 41.4524 1197.3
8.75 1190.76 1190.86 -765.266 1913.55 42.5704 1190.85
8.95 1184.49 1184.59 -749.962 1890.85 43.7016 1184.58
9.15 1178.63 1178.72 -735.085 1868.95 44.8516 1178.71
9.35 1173.34 1173.44 -720.741 1848.15 46.0256 1173.43
9.55 1168.78 1168.87 -706.999 1828.64 47.2283 1168.86
9.75 1165.03 1165.13 -693.908 1810.57 48.4645 1165.12
9.95 1162.11 1162.22 -681.51 1793.99 49.7398 1162.21
10.15 1160.06 1160.17 -669.801 1778.91 51.0579 1160.16
10.35 1158.86 1158.99 -658.758 1765.32 52.4215 1158.98
10.55 1158.5 1158.64 -648.344 1753.14 53.8327 1158.63
10.75 1158.94 1159.07 -638.508 1742.29 55.2931 1159.06
10.95 1160.09 1160.24 -629.195 1732.63 56.8034 1160.23
11.15 1161.89 1162.04 -620.34 1724.01 58.3637 1162.03
11.35 1164.22 1164.38 -611.877 1716.29 59.9734 1164.37
11.55 1167.08 1167.17 -603.736 1709.27 61.6314 1167.16
11.75 1170.18 1170.27 -595.849 1702.79 63.3356 1170.26
11.95 1173.49 1173.59 -588.15 1696.66 65.0837 1173.58
12.15 1176.89 1176.99 -580.577 1690.7 66.8727 1176.98
12.35 1180.27 1180.38 -573.073 1684.76 68.6993 1180.37
12.55 1183.54 1183.65 -565.59 1678.68 70.5601 1183.64
12.75 1186.6 1186.7 -558.087 1672.34 72.4513 1186.69
12.95 1189.35 1189.46 -550.533 1665.63 74.3692 1189.45
13.15 1191.75 1191.86 -542.902 1658.45 76.3105 1191.85
13.35 1193.73 1193.84 -535.181 1650.76 78.2717 1193.83
13.55 1195.26 1195.37 -527.363 1642.49 80.25 1195.36
13.75 1196.32 1196.44 -519.446 1633.65 82.2426 1196.43
13.95 1196.91 1197.02 -511.438 1624.22 84.2474 1197.01
14.15 1197.01 1197.12 -503.348 1614.22 86.2627 1197.11
14.35 1196.62 1196.76 -495.191 1603.67 88.2871 1196.75
14.55 1195.8 1195.95 -486.985 1592.63 90.3197 1195.95
14.75 1194.58 1194.73 -478.748 1581.13 92.3599 1194.72
14.95 1192.97 1193.12 -470.5 1569.22 94.4075 1193.11
15.15 1190.99 1191.16 -462.261 1556.97 96.4626 1191.15
15.35 1195.65 1195.75 -456.605 1553.12 99.2472 1195.74
15.55 1192.63 1192.73 -448.218 1539.65 101.308 1192.72
15.75 1189.41 1189.51 -439.917 1526.06 103.379 1189.5
15.95 1186.04 1186.14 -431.72 1512.41 105.462 1186.13
16.15 1182.55 1182.65 -423.639 1498.75 107.556 1182.65
16.35 1178.97 1179.08 -415.686 1485.11 109.664 1179.07
16.55 1175.33 1175.44 -407.871 1471.54 111.788 1175.43
16.75 1171.66 1171.78 -400.2 1458.06 113.926 1171.77
16.95 1167.97 1168.1 -392.681 1444.71 116.082 1168.09
17.15 1164.31 1164.43 -385.317 1431.51 118.256 1164.43
17.35 1160.67 1160.8 -378.112 1418.47 120.45 1160.79
17.55 1157.06 1157.21 -371.067 1405.62 122.663 1157.2
17.75 1153.52 1153.67 -364.184 1392.97 124.896 1153.66
17.95 1150.05 1150.21 -357.462 1380.53 127.152 1150.2
18.15 1146.64 1146.81 -350.9 1368.3 129.429 1146.8
18.35 1143.33 1143.5 -344.498 1356.29 131.729 1143.5
18.55 1140.1 1140.28 -338.252 1344.49 134.053 1140.27
18.75 1136.96 1137.15 -332.16 1332.92 136.4 1137.14
18.95 1133.92 1134.11 -326.219 1321.57 138.771 1134.1
19.15 1131.06 1131.16 -320.425 1310.43 141.166 1131.15
19.35 1128.2 1128.31 -314.774 1299.51 143.586 1128.3
19.55 1125.43 1125.54 -309.264 1288.79 146.03 1125.53
19.75 1122.75 1122.86 -303.889 1278.27 148.498 1122.86
19.95 1120.15 1120.27 -298.645 1267.94 150.99 1120.26
20.15 1117.64 1117.76 -293.529 1257.8 153.507 1117.75
20 1119.52 1119.64 -297.354 1265.39 151.617 1119.63
25.625 1063.15 1063.29 -189.276 1023.29 229.299 1063.28
31.25 1008.7 1008.86 -125.987 825.11 309.793 1008.86
36.875 959.866 960.016 -87.8738 666.559 381.411 960.009
42.5 915.976 916.126 -63.9792 541.985 438.24 916.12
48.125 875.046 875.196 -48.2867 444.309 479.347 875.19
53.75 836.813 837.023 -37.551 367.654 507.163 837.017
59.375 802.501 802.688 -29.9033 306.845 526.081 802.682
65 771.973 772.158 -24.2808 258.229 538.66 772.153
70.625 744.889 745.122 -20.0404 219.083 546.673 745.116
