2
40.3 930 53
50.4 849 112
143
0.6 58.4185 1096.7 1096.68 -0.000251221 0.0208517
0.8 56.2947 1059.05 1059.02 -0.00067103 0.0301094
1 58.6713 1091.89 1091.85 -0.00122181 0.0444426
1.2 63.1348 1177.88 1177.82 -0.0019311 0.0662838
1.4 68.0814 1278.81 1278.71 -0.00263355 0.0967091
1.6 73.855 1378.79 1378.66 -0.00324524 0.13683
1.8 81.8556 1459.45 1459.27 -0.00365592 0.186231
2 94.0514 1510.85 1510.61 -0.00380982 0.243544
2.2 113.568 1533.81 1533.5 -0.00373124 0.307509
2.4 141.781 1533.97 1533.59 -0.00348348 0.377249
2.6 180.125 1518.68 1518.23 -0.00314268 0.452517
2.8 226.735 1494.57 1494.04 -0.00277518 0.533603
3 279.794 1466.25 1465.63 -0.0024272 0.621012
3.2 337.222 1437.21 1436.5 -0.00212715 0.715614
3.4 397.132 1409.26 1408.45 -0.00188706 0.818219
3.6 487.502 1383.37 1382.44 -0.00170897 0.929655
3.8 551.945 1360.02 1358.97 -0.00158858 1.0508
4 626.603 1339.32 1338.14 -0.00151883 1.18249
4.2 744.328 1321.29 1319.96 -0.00148994 1.32566
4.4 803.928 1305.77 1304.29 -0.00149216 1.48122
4.6 859.316 1292.58 1290.94 -0.00151643 1.65007
4.8 911.41 1281.53 1279.7 -0.00155371 1.83317
5 958.043 1272.44 1270.41 -0.00159772 2.03148
5.2 999.758 1265.1 1262.86 -0.00164058 2.24599
5.4 1041.86 1259.34 1256.86 -0.00167619 2.47769
5.6 1072.65 1255 1252.27 -0.00170027 2.7276
5.8 1098.75 1251.91 1248.91 -0.00170834 2.99671
6 1117.61 1249.94 1246.65 -0.00169957 3.28607
6.2 1136.47 1248.91 1245.31 -0.00167077 3.5966
6.4 1151.77 1248.65 1244.73 -0.00162027 3.92921
6.6 1167.66 1249.03 1244.75 -0.00154891 4.28477
6.8 1182.71 1249.88 1245.21 -0.00145702 4.66405
7 1197.67 1251.04 1245.98 -0.00134849 5.06773
7.2 1208.06 1252.38 1246.88 -0.00122497 5.4964
7.4 1216.59 1253.74 1247.79 -0.00108818 5.95056
7.6 1223.6 1255 1248.57 -0.000942631 6.43064
7.8 1229.39 1256.07 1249.13 -0.000791828 6.93701
