133
0.35 1.6005e-06 1.74287e-06 9.42813e-07 7.74154e-07 2.59023e-08 1.74196e-06
0.55 0.000836008 0.000919325 0.000495163 0.000409885 1.4276e-05 0.000918883
0.75 0.026459 0.0294043 0.0157683 0.0131591 0.000476919 0.0293913
0.95 0.247545 0.278233 0.148542 0.124979 0.00471162 0.278119
1.15 1.20009 1.3657 0.725838 0.61573 0.0241366 1.36519
1.35 4.44617 4.48758 2.37417 2.03067 0.0827398 4.48603
1.55 11.2736 11.2863 5.94349 5.12582 0.217001 11.2827
1.75 23.4468 23.4777 12.3058 10.7014 0.470531 23.4708
1.95 42.3311 42.3975 22.1175 19.3947 0.885311 42.3859
2.15 68.6217 68.6503 35.6413 31.5162 1.49279 68.6329
2.35 101.956 101.998 52.6982 46.9915 2.30829 101.974
2.55 141.447 141.508 72.754 65.4236 3.33069 141.477
2.75 185.773 185.859 95.0842 86.2283 4.54648 185.821
2.95 233.521 233.64 118.933 108.772 5.93545 233.595
3.15 283.479 283.548 143.612 132.461 7.47531 283.497
3.35 334.378 334.459 168.538 156.777 9.14427 334.402
3.55 385.335 385.429 193.228 181.28 10.9218 385.367
3.75 435.566 435.67 217.287 205.595 12.789 435.604
3.95 484.426 484.531 240.395 229.408 14.728 484.461
4.15 531.365 531.49 262.304 252.463 16.723 531.418
4.35 576.07 576.158 282.838 274.561 18.7598 576.085
4.55 618.181 618.279 301.885 295.567 20.8268 618.204
4.75 657.621 657.72 319.403 315.403 22.9151 657.645
4.95 694.358 694.461 335.4 334.043 25.0184 694.385
5.15 728.48 728.572 349.931 351.508 27.1334 728.496
5.35 760.077 760.191 363.084 367.849 29.2588 760.115
5.55 789.379 789.498 374.962 383.141 31.3953 789.422
5.75 816.568 816.694 385.681 397.469 33.545 816.619
5.95 841.847 841.985 395.353 410.922 35.7107 841.911
6.15 865.405 865.568 404.085 423.587 37.8958 865.494
6.35 887.524 887.621 411.975 435.542 40.1037 887.548
6.55 908.214 908.301 419.108 446.857 42.3376 908.229
6.75 927.642 927.744 425.556 457.588 44.6003 927.673
6.95 945.958 946.062 431.382 467.786 46.8943 945.992
7.15 963.245 963.347 436.636 477.489 49.2215 963.277
7.35 979.562 979.674 441.362 486.729 51.5834 979.606
7.55 994.903 995.024 445.557 495.491 53.9772 994.957
7.75 1009.5 1009.63 449.336 503.886 56.4121 1009.57
7.95 1023.3 1023.43 452.675 511.875 58.8835 1023.37
8.15 1036.31 1036.46 455.596 519.472 61.3913 1036.39
8.35 1048.59 1048.74 458.121 526.69 63.9353 1048.68
8.55 1060.24 1060.32 460.268 533.538 66.5153 1060.26
8.75 1071.13 1071.22 462.057 540.028 69.1308 1071.15
8.95 1081.36 1081.45 463.506 546.169 71.7813 1081.39
9.15 1090.97 1091.07 464.631 551.972 74.4663 1091.01
9.35 1099.99 1100.08 465.45 557.448 77.185 1100.02
9.55 1108.43 1108.52 465.981 562.607 79.9371 1108.47
9.75 1116.33 1116.42 466.241 567.463 82.7219 1116.37
9.95 1123.72 1123.81 466.248 572.028 85.5391 1123.76
10.15 1130.61 1130.72 466.018 576.314 88.3882 1130.66
10.35 1137.06 1137.17 465.569 580.337 91.269 1137.12
10.55 1143.09 1143.21 464.918 584.109 94.1813 1143.15
10.75 1148.71 1148.85 464.082 587.645 97.1249 1148.8
10.95 1153.99 1154.13 463.076 590.96 100.1 1154.08
11.15 1158.93 1159.09 461.917 594.067 103.106 1159.04
11.35 1163.66 1163.74 460.618 596.98 106.144 1163.69
11.55 1168.04 1168.12 459.194 599.712 109.214 1168.07
11.75 1172.17 1172.25 457.658 602.275 112.315 1172.2
11.95 1176.07 1176.15 456.02 604.682 115.449 1176.1
12.15 1179.77 1179.85 454.293 606.942 118.615 1179.8
12.35 1183.27 1183.36 452.486 609.065 121.813 1183.31
12.55 1186.61 1186.71 450.607 611.059 125.044 1186.66
12.75 1189.8 1189.9 448.663 612.932 128.308 1189.85
12.95 1192.85 1192.95 446.661 614.689 131.605 1192.9
13.15 1195.76 1195.87 444.606 616.335 134.934 1195.82
13.35 1198.56 1198.67 442.502 617.874 138.295 1198.62
13.55 1201.23 1201.35 440.353 619.309 141.688 1201.3
13.75 1203.78 1203.91 438.162 620.64 145.112 1203.86
13.95 1206.23 1206.36 435.929 621.87 148.567 1206.32
14.15 1208.56 1208.7 433.658 622.998 152.051 1208.66
14.35 1210.78 1210.93 431.348 624.025 155.564 1210.89
14.55 1212.97 1213.05 429 624.949 159.105 1213
14.75 1214.97 1215.05 426.616 625.769 162.672 1215.01
14.95 1216.85 1216.94 424.195 626.484 166.264 1216.89
15.15 1218.61 1218.7 421.737 627.094 169.879 1218.66
15.35 1220.72 1220.82 419.535 628.033 173.259 1220.78
15.55 1222.24 1222.35 417.006 628.431 176.92 1222.3
15.75 1223.64 1223.74 414.439 628.717 180.599 1223.7
15.95 1224.9 1225.01 411.837 628.892 184.294 1224.97
16.15 1226.03 1226.15 409.2 628.957 188.004 1226.11
16.35 1227.04 1227.16 406.531 628.912 191.727 1227.12
16.55 1227.92 1228.04 403.831 628.761 195.462 1228
16.75 1228.68 1228.8 401.103 628.504 199.207 1228.76
16.95 1229.32 1229.44 398.348 628.145 202.961 1229.4
17.15 1229.83 1229.97 395.571 627.687 206.723 1229.93
17.35 1230.25 1230.38 392.773 627.134 210.491 1230.34
17.55 1230.54 1230.69 389.957 626.488 214.264 1230.66
17.75 1230.75 1230.91 387.126 625.755 218.042 1230.87
17.95 1230.86 1231.03 384.284 624.937 221.824 1230.99
18.15 1230.97 1231.06 381.432 624.041 225.608 1231.03
18.35 1230.92 1231.02 378.575 623.068 229.394 1230.98
18.55 1230.81 1230.9 375.714 622.025 233.182 1230.87
18.75 1230.62 1230.72 372.852 620.916 236.97 1230.68
18.95 1230.37 1230.47 369.993 619.743 240.759 1230.44
19.15 1230.08 1230.18 367.137 618.512 244.548 1230.14
19.35 1229.73 1229.83 364.289 617.227 248.336 1229.8
19.55 1229.34 1229.44 361.448 615.89 252.124 1229.41
19.75 1228.9 1229.01 358.619 614.506 255.911 1228.98
19.95 1228.44 1228.55 355.801 613.078 259.696 1228.52
20.15 1227.94 1228.06 352.997 611.608 263.479 1228.03
20 1228.32 1228.43 355.099 612.714 260.642 1228.4
25.625 1208.17 1208.31 283.244 560.463 364.652 1208.28
31.25 1171.86 1172.03 224.458 493.231 454.435 1172.01
36.875 1128.77 1128.95 179.071 426.195 523.829 1128.93
42.5 1097.45 1097.61 142.959 361.621 593.254 1097.59
48.125 1049.13 1049.3 118.063 312.96 618.604 1049.29
53.75 1008.76 1008.91 98.0852 269.612 641.669 1008.9
59.375 974.156 974.31 82.2158 232.5 660.205 974.295
65 944.065 944.229 69.5642 201.184 674.288 944.215
70.625 917.658 917.879 59.3981 174.882 684.649 917.865
76.25 894.479 894.68 51.152 152.784 692.092 894.666
81.875 873.991 874.172 44.3988 134.168 697.321 874.158
87.5 855.753 855.975 38.8169 118.422 700.906 855.961
93.125 839.555 839.769 34.1627 105.043 703.294 839.755
98.75 825.086 825.275 30.2504 93.6176 704.825 825.261
104.375 812.022 812.252 26.9369 83.8136 705.762 812.237
110 800.298 800.486 24.111 75.3595 706.304 800.47
115.625 789.612 789.789 21.6853 68.0349 706.602 789.773
121.25 779.788 779.996 19.5907 61.6598 706.773 779.979
126.875 770.789 770.958 17.7719 56.0868 706.904 770.941
132.5 762.396 762.545 16.1846 51.1945 707.063 762.527
138.125 754.463 754.643 14.7926 46.8826 707.301 754.623
143.75 746.99 747.15 13.5664 43.0677 707.656 747.13
149.375 739.809 739.981 12.4816 39.6801 708.155 739.96
155 732.91 733.064 11.5182 36.6616 708.817 733.042
160.625 726.209 726.339 10.6592 33.9628 709.653 726.316
166.25 719.61 719.76 9.89071 31.542 710.668 719.735
171.875 713.147 713.288 9.20074 29.3638 711.864 713.263
177.5 706.736 706.899 8.57925 27.3979 713.236 706.872
183.125 700.434 700.575 8.01768 25.6186 714.776 700.547
188.75 694.141 694.306 7.50873 24.0035 716.475 694.276
194.375 687.944 688.089 7.04612 22.5335 718.322 688.058
200 681.793 681.926 6.62446 21.1921 720.302 681.894
