143
0.35 2060.67 2061.1 2057.16 0.000561068 3.939
0.55 1743.95 1744.24 1740.57 0.000173772 3.66636
0.75 1606.4 1606.62 1602.9 -0.000307614 3.71927
0.95 1551.71 1551.87 1547.92 -0.000839912 3.95454
1.15 1545.81 1545.97 1541.64 -0.00141837 4.33116
1.35 1560.46 1560.61 1555.81 -0.00193634 4.79852
1.55 1584.32 1584.45 1579.11 -0.00236977 5.3372
1.75 1607.96 1608.08 1602.16 -0.00268186 5.92301
1.95 1625.66 1625.78 1619.25 -0.00285294 6.53514
2.15 1634.71 1634.82 1627.67 -0.00288331 7.15772
2.35 1634.74 1634.82 1627.04 -0.00279148 7.78114
2.55 1626.57 1626.66 1618.26 -0.0026053 8.40053
2.75 1611.96 1612.06 1603.04 -0.00235811 9.01608
2.95 1592.69 1592.79 1583.16 -0.0020806 9.63012
3.15 1570.32 1570.45 1560.21 -0.00179881 10.2463
3.35 1546.37 1546.5 1535.63 -0.00153452 10.8696
3.55 1521.91 1521.99 1510.49 -0.0013031 11.5049
3.75 1497.77 1497.85 1485.69 -0.00111647 12.1577
3.95 1474.54 1474.65 1461.82 -0.000981925 12.8328
4.15 1452.68 1452.8 1439.27 -0.000903235 13.5345
4.35 1432.47 1432.58 1418.31 -0.000882401 14.2671
4.55 1413.98 1414.09 1399.06 -0.000918339 15.0343
4.75 1397.31 1397.42 1381.58 -0.00100986 15.8399
4.95 1382.45 1382.56 1365.87 -0.00115372 16.6872
5.15 1369.3 1369.41 1351.84 -0.00134505 17.5786
5.35 1357.78 1357.9 1339.38 -0.0015787 18.5169
5.55 1347.74 1347.85 1328.35 -0.00184777 19.5038
5.75 1339.02 1339.15 1318.61 -0.00214601 20.5414
5.95 1331.5 1331.63 1310 -0.00246612 21.6312
6.15 1325.05 1325.12 1302.35 -0.00280008 22.7742
6.35 1319.4 1319.47 1295.5 -0.00314019 23.971
6.55 1314.43 1314.5 1289.29 -0.00347862 25.2223
6.75 1310.01 1310.09 1283.57 -0.00380838 26.5283
6.95 1306.03 1306.11 1278.22 -0.0041228 27.8893
7.15 1302.34 1302.43 1273.13 -0.0044158 29.3052
7.35 1298.86 1298.94 1268.17 -0.00468232 30.7759
7.55 1295.47 1295.56 1263.27 -0.00491846 32.301
7.75 1292.12 1292.22 1258.34 -0.0051213 33.8802
7.95 1288.76 1288.85 1253.34 -0.00528856 35.5136
8.15 1285.31 1285.41 1248.21 -0.00541947 37.2005
8.35 1281.74 1281.85 1242.91 -0.0055145 38.9408
8.55 1278.03 1278.14 1237.41 -0.00557486 40.734
8.75 1274.15 1274.26 1231.69 -0.00560288 42.5799
8.95 1270.09 1270.21 1225.74 -0.00560018 44.4785
9.15 1265.91 1265.97 1219.55 -0.00557013 46.4295
9.35 1261.49 1261.54 1213.12 -0.00551748 48.4328
9.55 1256.87 1256.93 1206.45 -0.00544578 50.4884
9.75 1252.08 1252.15 1199.55 -0.00536053 52.5964
9.95 1247.14 1247.2 1192.45 -0.0052643 54.7571
10.15 1242.04 1242.11 1185.14 -0.00516155 56.971
10.35 1236.81 1236.89 1177.66 -0.00505851 59.2383
10.55 1231.48 1231.57 1170.01 -0.00495804 61.5599
10.75 1226.07 1226.16 1162.23 -0.00486636 63.9362
10.95 1220.6 1220.69 1154.33 -0.00478485 66.3685
11.15 1215.09 1215.19 1146.34 -0.00471714 68.8578
11.35 1209.57 1209.68 1138.28 -0.00466844 71.4051
11.55 1204.07 1204.19 1130.18 -0.00464027 74.0119
11.75 1198.61 1198.73 1122.05 -0.00463798 76.6792
11.95 1193.2 1193.33 1113.92 -0.00466127 79.4088
12.15 1187.9 1188.01 1105.81 -0.00471245 82.2023
12.35 1182.67 1182.79 1097.73 -0.0047948 85.061
12.55 1177.55 1177.68 1089.7 -0.00490909 87.9866
12.75 1172.56 1172.71 1081.73 -0.00505824 90.9802
12.95 1167.79 1167.87 1073.83 -0.00524167 94.0436
13.15 1163.11 1163.19 1066.02 -0.00546006 97.1784
13.35 1158.58 1158.66 1058.28 -0.00571488 100.386
13.55 1154.21 1154.3 1050.64 -0.00600615 103.666
