133
0.35 1.76032e-06 1.92167e-06 1.03776e-06 8.31783e-07 5.21265e-08 1.92046e-06
0.55 0.000914797 0.0010088 0.00054208 0.000438222 2.85015e-05 0.00100822
0.75 0.0287998 0.0321081 0.0171666 0.013997 0.000944465 0.0320909
0.95 0.267943 0.302271 0.160789 0.132228 0.00925352 0.302122
1.15 1.29141 1.47577 0.780988 0.647786 0.0469998 1.4751
1.35 4.771 4.82187 2.53852 2.12366 0.159691 4.81985
1.55 12.0394 12.055 6.31318 5.32681 0.41499 12.0503
1.75 24.8863 24.9239 12.9835 11.049 0.891457 24.915
1.95 44.6616 44.7414 23.1823 19.8973 1.66185 44.7265
2.15 72.019 72.0529 37.132 32.1432 2.77772 72.0306
2.35 106.516 106.567 54.6197 47.6856 4.26126 106.536
2.55 147.258 147.329 75.0985 66.124 6.10634 147.289
2.75 192.922 193.019 97.8458 86.8868 8.28608 192.97
2.95 242.152 242.216 122.104 109.35 10.7618 242.158
3.15 293.501 293.571 147.168 132.913 13.4901 293.505
3.35 345.797 345.882 172.419 157.036 16.427 345.809
3.55 398.024 398.119 197.34 181.249 19.5304 398.04
3.75 449.317 449.428 221.509 205.158 22.7609 449.345
3.95 499.006 499.136 244.605 228.448 26.0836 499.048
4.15 546.592 546.743 266.396 250.879 29.4685 546.652
4.35 591.814 591.918 286.74 272.287 32.8912 591.825
4.55 634.384 634.486 305.574 292.579 36.3335 634.391
4.75 674.296 674.4 322.896 311.72 39.7832 674.304
4.95 711.609 711.714 338.757 329.724 43.233 711.617
5.15 746.438 746.555 353.237 346.638 46.6805 746.458
5.35 778.961 779.093 366.439 362.528 50.1264 778.997
5.55 809.378 809.517 378.47 377.474 53.5734 809.421
5.75 837.865 838.016 389.436 391.554 57.026 837.92
5.95 864.585 864.764 399.435 404.841 60.4889 864.67
6.15 889.813 889.92 408.553 417.401 63.9667 889.826
6.35 913.469 913.614 416.864 429.287 67.4634 913.522
6.55 935.812 935.958 424.431 440.546 70.9824 935.867
6.75 956.888 957.041 431.304 451.212 74.5259 956.951
6.95 976.776 976.935 437.527 461.314 78.0956 976.847
7.15 995.54 995.699 443.135 470.873 81.6922 995.612
7.35 1013.2 1013.38 448.16 479.907 85.3158 1013.3
7.55 1029.77 1029.95 452.595 488.395 88.9599 1029.86
7.75 1045.45 1045.62 456.547 496.438 92.6375 1045.54
7.95 1060.15 1060.33 459.992 503.997 96.3395 1060.25
8.15 1073.91 1074.11 462.958 511.089 100.065 1074.03
8.35 1086.88 1087.01 465.469 517.73 103.812 1086.93
8.55 1098.94 1099.07 467.552 523.937 107.581 1098.99
8.75 1110.2 1110.33 469.233 529.729 111.371 1110.26
8.95 1120.72 1120.84 470.54 535.126 115.18 1120.77
9.15 1130.53 1130.65 471.498 540.149 119.008 1130.58
9.35 1139.69 1139.81 472.135 544.819 122.854 1139.73
9.55 1148.23 1148.35 472.476 549.158 126.72 1148.28
