0 -0.0176725
0.142857 -0.0222868
0.285714 -0.0281327
0.428571 -0.0355359
0.571429 -0.0449062
0.714286 -0.0567586
0.857143 -0.0717381
1 -0.0906497
1.14286 -0.114494
1.28571 -0.144505
1.42857 -0.182199
1.57143 -0.229412
1.71429 -0.288346
1.85714 -0.361591
2 -0.452125
2.14286 -0.563254
2.28571 -0.698481
2.42857 -0.861235
2.57143 -1.05444
2.71429 -1.27985
2.85714 -1.53721
3 -1.82316
3.14286 -2.13016
3.28571 -2.44572
3.42857 -2.75222
3.57143 -3.02802
3.71429 -3.24978
3.85714 -3.39614
4 -3.45171
4.14286 -3.4104
4.28571 -3.27674
4.42857 -3.06492
4.57143 -2.79567
4.71429 -2.49226
4.85714 -2.17679
5 -1.86757
5.14286 -1.57787
5.28571 -1.31593
5.42857 -1.08565
5.57143 -0.887703
5.71429 -0.720559
5.85714 -0.581424
6 -0.466913
6.14286 -0.373514
6.28571 -0.29788
6.42857 -0.236978
6.57143 -0.188159
6.71429 -0.149166
6.85714 -0.118108
7 -0.0934255
7.14286 -0.0738443
7.28571 -0.0583316
7.42857 -0.0460555
7.57143 -0.0363492
7.71429 -0.0286799
7.85714 -0.0226233
8 -0.0178425
8.14286 -0.0140699
8.28571 -0.0110937
8.42857 -0.0087462
8.57143 -0.00689497
8.71429 -0.00543527
8.85714 -0.0042844
9 -0.0033771
9.14286 -0.00266186
9.28571 -0.00209806
9.42857 -0.00165364
9.57143 -0.00130335
9.71429 -0.00102725
9.85714 -0.000809627
10 -0.000638105
10.1429 -0.000502918
10.2857 -0.00039637
10.4286 -0.000312394
10.5714 -0.000246208
10.7143 -0.000194045
10.8571 -0.000152933
11 -0.000120531
11.1429 -9.49945e-05
11.2857 -7.4868e-05
11.4286 -5.90057e-05
11.5714 -4.65041e-05
11.7143 -3.66512e-05
11.8571 -2.88859e-05
12 -2.27658e-05
12.1429 -1.79424e-05
12.2857 -1.41409e-05
12.4286 -1.11448e-05
12.5714 -8.78354e-06
12.7143 -6.92255e-06
12.8571 -5.45586e-06
13 -4.29991e-06
13.1429 -3.38888e-06
13.2857 -2.67087e-06
13.4286 -2.10499e-06
13.5714 -1.659e-06
13.7143 -1.3075e-06
13.8571 -1.03048e-06
