NEnergy= 41.6138   Entries 12
0    0.0108313   0.0198799   
1    0.0422455   0.0250804   
2    0.0395654   0.0532361   
3    0.066316    0.0526023   
4    0.0765829   0.0722695   
5    0.0945731   0.0841043   
6    0.0512243   0.139129    
7    0.0935854   0.0229415   
8    0.00809499  0.0366242   
9    0.011114    0           
10   0           0           
11   0           0           
NEnergy= 41.5138   Entries 12
0    0.0109466   0.0201797   
1    0.0426057   0.0251016   
2    0.0393256   0.0532191   
3    0.0656584   0.0521518   
4    0.0759393   0.0713376   
5    0.093981    0.0840471   
6    0.0520434   0.139338    
7    0.0952977   0.0229529   
8    0.00810857  0.0366335   
9    0.0111327   0           
10   0           0           
11   0           0           
NEnergy= 41.4138   Entries 12
0    0.0111142   0.0205868   
1    0.0431497   0.0252115   
2    0.0391441   0.053373    
3    0.0650623   0.0517249   
4    0.0752334   0.0703616   
5    0.0933364   0.083886    
6    0.0527985   0.139414    
7    0.0969118   0.022901    
8    0.00810727  0.0365489   
9    0.0111346   0           
10   0           0           
11   0           0           
NEnergy= 41.3138   Entries 12
0    0.0113421   0.0211137   
1    0.0439058   0.0254279   
2    0.0390412   0.0537349   
3    0.0645624   0.0513392   
4    0.0744738   0.0693647   
5    0.0926509   0.0835963   
6    0.05345     0.139319    
7    0.0983484   0.022776    
8    0.00808581  0.0363554   
9    0.0111125   0           
10   0           0           
11   0           0           
NEnergy= 41.2138   Entries 12
0    0.011637    0.0217707   
1    0.0448994   0.025767    
2    0.0390382   0.0543399   
3    0.0641964   0.0510115   
4    0.07367     0.0683745   
5    0.0919367   0.0831566   
6    0.0539556   0.139015    
7    0.0995219   0.0225703   
8    0.00803866  0.0360419   
9    0.0110585   0           
10   0           0           
11   0           0           
NEnergy= 41.1138   Entries 12
0    0.0120033   0.0225618   
1    0.0461473   0.0262403   
2    0.0391541   0.0552147   
3    0.0640005   0.0507577   
4    0.0728374   0.0674229   
5    0.0912122   0.0825506   
6    0.0542732   0.13847     
7    0.100345    0.0222801   
8    0.00796089  0.0356028   
9    0.0109653   0           
10   0           0           
11   0           0           
NEnergy= 41.0138   Entries 12
0    0.0124419   0.0234849   
1    0.0476553   0.0268534   
2    0.0394041   0.0563744   
3    0.0640063   0.050592    
4    0.0719943   0.066544    
5    0.090498    0.0817678   
6    0.0543659   0.137659    
7    0.100738    0.0219061   
8    0.00784896  0.035039    
9    0.0108271   0           
10   0           0           
11   0           0           
NEnergy= 40.9138   Entries 12
0    0.0129508   0.0245307   
1    0.0494178   0.0276044   
2    0.0397983   0.0578204   
3    0.0642378   0.0505247   
4    0.0711595   0.0657707   
5    0.089815    0.0808049   
6    0.0542064   0.136563    
7    0.10064     0.0214539   
8    0.0077015   0.0343591   
9    0.0106413   0           
10   0           0           
11   0           0           
NEnergy= 40.8138   Entries 12
0    0.0135237   0.025683    
1    0.0514141   0.0284829   
2    0.0403383   0.0595364   
3    0.0647053   0.0505621   
4    0.0703554   0.0651316   
5    0.0891875   0.0796681   
6    0.0537792   0.135183    
7    0.100011    0.0209332   
8    0.00751974  0.0335774   
9    0.0104085   0           
10   0           0           
11   0           0           
NEnergy= 40.7138   Entries 12
0    0.0141514   0.0269204   
1    0.0536129   0.0294716   
2    0.0410178   0.0614912   
3    0.0654051   0.0507038   
4    0.0695997   0.0646466   
5    0.0886316   0.0783739   
6    0.0530855   0.133531    
7    0.098845    0.0203577   
8    0.00730768  0.0327141   
9    0.0101333   0           
10   0           0           
11   0           0           
NEnergy= 40.6138   Entries 12
0    0.0148225   0.0282187   
1    0.0559742   0.0305473   
2    0.0418224   0.063641    
3    0.0663194   0.0509444   
4    0.0689085   0.0643261   
5    0.0881624   0.0769467   
6    0.0521394   0.131634    
7    0.097164    0.0197424   
8    0.00707156  0.0317914   
9    0.00982391  0           
10   0           0           
11   0           0           
NEnergy= 40.5138   Entries 12
0    0.0155246   0.0295531   
1    0.0584535   0.0316838   
2    0.0427308   0.0659343   
3    0.0674172   0.051273    
4    0.068294    0.0641691   
5    0.08779     0.0754165   
6    0.0509671   0.129535    
7    0.0950141   0.0191027   
8    0.00681926  0.0308318   
9    0.00949063  0           
10   0           0           
11   0           0           
NEnergy= 40.4138   Entries 12
0    0.0162425   0.0308961   
1    0.0609954   0.0328497   
2    0.0437113   0.0683062   
3    0.0686493   0.051676    
4    0.067774    0.0641636   
5    0.0875301   0.0738263   
6    0.0496054   0.127299    
7    0.0924653   0.0184516   
8    0.00655931  0.0298538   
9    0.00914507  0           
10   0           0           
11   0           0           
NEnergy= 40.3138   Entries 12
0    0.0169647   0.0322288   
1    0.0635579   0.034019    
2    0.0447337   0.0707034   
3    0.0699689   0.0521341   
4    0.0673503   0.0642892   
5    0.0873827   0.07221     
6    0.0480962   0.124985    
7    0.0896007   0.0178013   
8    0.00630026  0.0288747   
9    0.0087991   0           
10   0           0           
11   0           0           
NEnergy= 40.2138   Entries 12
0    0.0176797   0.0335349   
1    0.066101    0.0351666   
2    0.0457632   0.0730734   
3    0.0713243   0.0526239   
4    0.0670191   0.0645167   
5    0.0873394   0.0706043   
6    0.0464894   0.122657    
7    0.086523    0.0171616   
8    0.00605027  0.0279083   
9    0.00846423  0           
10   0           0           
11   0           0           
NEnergy= 40.1138   Entries 12
0    0.0183734   0.0347961   
1    0.0685745   0.0362639   
2    0.0467553   0.0753546   
3    0.072651    0.0531206   
4    0.0667837   0.0648108   
5    0.0873986   0.069055    
6    0.0448426   0.1204      
7    0.0833534   0.0165382   
8    0.00581644  0.0269616   
9    0.00815063  0           
10   0           0           
11   0           0           
NEnergy= 40.0138   Entries 12
0    0.0190296   0.0359942   
1    0.0709247   0.0372809   
2    0.0476594   0.077484    
3    0.0738813   0.053597    
4    0.0666458   0.0651317   
5    0.087554    0.0676108   
6    0.0432214   0.118307    
7    0.0802338   0.0159346   
8    0.00560473  0.0260377   
9    0.00786691  0           
10   0           0           
11   0           0           
NEnergy= 39.9138   Entries 12
0    0.0196297   0.0371098   
1    0.0730918   0.0381868   
2    0.0484197   0.0793968   
3    0.074948    0.0540251   
4    0.0666049   0.0654383   
5    0.0877934   0.0663207   
6    0.0417008   0.116477    
