NEnergy= 34.6533   Entries 12
0    0.00626999  0.0114407   
1    0.023883    0.0180354   
2    0.0311943   0.0384635   
3    0.0555321   0.0468309   
4    0.0748826   0.0689424   
5    0.102321    0.086547    
6    0.0589263   0.141266    
7    0.111185    0.0326191   
8    0.0149768   0.0552178   
9    0.021467    0           
10   0           0           
11   0           0           
NEnergy= 34.5533   Entries 12
0    0.00620575  0.011504    
1    0.0237533   0.0178712   
2    0.0310222   0.0381796   
3    0.0557621   0.0463742   
4    0.07492     0.0690677   
5    0.103653    0.0868624   
6    0.0587118   0.143128    
7    0.111612    0.0317745   
8    0.0147192   0.053789    
9    0.0210903   0           
10   0           0           
11   0           0           
NEnergy= 34.4533   Entries 12
0    0.00615303  0.0116003   
1    0.0236722   0.0177507   
2    0.0309007   0.0379818   
3    0.0560988   0.0459665   
4    0.0750514   0.0692679   
5    0.105112    0.0871807   
6    0.0583479   0.145051    
7    0.111757    0.0308425   
8    0.0144098   0.0522147   
9    0.0206418   0           
10   0           0           
11   0           0           
NEnergy= 34.3533   Entries 12
0    0.00611301  0.0117269   
1    0.0236411   0.0176757   
2    0.0308324   0.0378743   
3    0.0565369   0.0456169   
4    0.0752763   0.0695454   
5    0.106686    0.0874935   
6    0.0578381   0.147009    
7    0.111614    0.0298364   
8    0.0140474   0.0505178   
9    0.0201195   0           
10   0           0           
11   0           0           
NEnergy= 34.2533   Entries 12
0    0.00608581  0.0118792   
1    0.0236573   0.0176447   
2    0.0308147   0.0378535   
3    0.0570615   0.0453289   
4    0.0755885   0.0698959   
5    0.108357    0.0877951   
6    0.0571951   0.148982    
7    0.111199    0.028774    
8    0.0136339   0.0487283   
9    0.019526    0           
10   0           0           
11   0           0           
NEnergy= 34.1533   Entries 12
0    0.00607068  0.0120509   
1    0.0237149   0.0176527   
2    0.0308405   0.0379101   
3    0.0576507   0.0451      
4    0.0759756   0.0703083   
5    0.110101    0.0880821   
6    0.0564414   0.150955    
7    0.110545    0.0276766   
8    0.0131741   0.0468828   
